AQ_1420_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,02:00,09-Nov-2021,03:00,503.25,407.0,19.8,971.1,5.7,68.45,144.2,0.0,18.3,38.5,44.5,31.3,21.3,1.7,7.4,1.45,8.3,1.73,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,03:00,09-Nov-2021,04:00,533.25,439.25,19.35,971.05,5.65,72.28,154.12,0.0,15.5,34.02,40.27,32.92,19.75,1.85,7.03,1.48,13.53,2.22,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,04:00,09-Nov-2021,05:00,562.75,472.25,19.27,971.1,5.62,73.9,162.25,0.0,18.2,36.45,40.68,31.6,16.48,1.68,7.38,1.58,7.98,2.82,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,05:00,09-Nov-2021,06:00,583.75,471.5,19.75,971.05,5.55,70.88,176.8,0.0,15.75,31.95,35.92,29.98,19.77,1.2,7.18,2.32,9.7,4.4,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,06:00,09-Nov-2021,07:00,507.0,376.75,19.25,971.15,8.35,74.15,122.27,0.0,18.4,35.7,38.92,28.4,18.33,1.0,6.82,2.23,8.18,1.4,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,07:00,09-Nov-2021,08:00,470.5,330.0,19.43,971.12,43.9,74.5,137.4,0.0,27.48,44.33,41.2,32.85,15.53,1.8,7.3,1.7,16.2,2.35,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,08:00,09-Nov-2021,09:00,527.0,368.25,21.38,971.2,125.5,64.33,153.4,0.0,22.97,45.25,49.88,30.68,20.4,2.15,16.77,1.5,14.35,2.32,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,09:00,09-Nov-2021,10:00,600.25,415.0,22.78,971.2,191.07,57.95,163.15,0.0,13.97,34.1,42.67,30.98,33.55,2.35,31.57,1.55,5.8,1.58,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,10:00,09-Nov-2021,11:00,604.5,411.75,24.77,971.25,263.5,50.25,138.48,0.0,10.17,27.12,35.42,32.83,36.58,2.15,76.52,1.68,6.08,2.25,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,11:00,09-Nov-2021,12:00,544.5,360.25,25.95,971.25,241.5,46.33,181.35,0.0,5.2,16.65,23.35,30.6,28.62,2.02,139.95,1.4,7.53,1.88,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,12:00,09-Nov-2021,13:00,494.25,320.25,26.9,971.28,381.57,42.6,175.08,0.0,2.48,11.55,17.93,31.07,30.75,1.47,121.75,1.4,8.75,1.85,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,13:00,09-Nov-2021,14:00,397.25,243.5,27.23,971.28,340.33,41.33,184.45,0.0,1.97,9.7,15.25,30.4,26.17,1.42,127.4,1.12,8.18,1.35,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,14:00,09-Nov-2021,15:00,341.0,206.5,27.42,971.2,265.75,39.9,201.25,0.0,1.9,8.78,13.6,29.95,19.55,1.15,118.62,1.05,6.57,0.93,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,15:00,09-Nov-2021,16:00,282.25,159.5,27.05,971.2,169.83,40.77,179.9,0.0,1.45,12.2,20.7,28.17,16.45,1.05,89.62,1.08,9.92,1.4,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,16:00,09-Nov-2021,17:00,249.75,126.75,25.3,971.2,58.52,47.58,149.33,0.0,4.03,27.58,45.65,28.2,17.8,1.85,42.18,1.02,11.0,3.55,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,17:00,09-Nov-2021,18:00,286.0,144.5,22.7,971.2,11.52,59.3,113.62,0.0,8.43,35.45,53.75,30.6,16.88,2.58,21.22,1.2,14.5,7.08,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,18:00,09-Nov-2021,19:00,336.75,166.0,21.27,971.1,5.72,70.25,173.82,0.0,48.78,72.82,62.2,30.38,18.1,5.0,10.72,2.1,15.53,11.18,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,19:00,09-Nov-2021,20:00,403.0,197.0,20.75,971.23,6.13,74.33,100.67,0.0,76.97,102.9,75.5,33.35,18.43,5.15,13.88,2.75,15.4,12.18,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,20:00,09-Nov-2021,21:00,434.5,203.25,20.62,971.18,6.0,75.45,123.97,0.0,112.67,142.1,94.48,35.17,17.95,5.65,13.95,3.5,20.0,13.73,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,21:00,09-Nov-2021,22:00,496.0,247.25,20.6,971.3,6.32,76.1,59.38,0.0,116.5,151.12,105.47,33.48,18.38,5.25,14.25,4.1,23.73,14.2,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,22:00,09-Nov-2021,23:00,501.0,268.25,20.25,971.3,6.33,77.05,56.95,0.0,101.38,141.03,109.78,34.02,15.8,4.57,12.92,4.08,22.45,12.47,,
"Ashok Vihar, Delhi - DPCC",09-Nov-2021,23:00,10-Nov-2021,00:00,487.75,267.25,20.02,971.28,6.23,80.43,74.0,0.0,110.18,152.98,118.78,32.52,12.85,5.12,19.93,3.92,19.77,11.42,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,00:00,10-Nov-2021,01:00,470.75,267.5,20.0,971.25,6.12,80.97,78.92,0.0,111.33,151.93,114.97,33.48,10.8,4.87,20.07,4.12,17.55,10.88,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,01:00,10-Nov-2021,02:00,408.75,245.25,20.12,971.17,5.88,77.78,127.4,0.0,76.5,123.12,114.2,32.6,7.9,1.5,,3.78,14.7,8.78,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,02:00,10-Nov-2021,03:00,330.0,203.75,20.15,971.12,5.67,75.93,156.8,0.0,45.1,84.5,89.8,30.8,9.0,0.3,12.65,2.2,11.15,5.53,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,03:00,10-Nov-2021,04:00,285.25,178.25,20.38,971.12,5.72,71.5,148.88,0.0,39.2,71.53,74.35,28.23,8.25,0.12,24.1,2.45,8.57,2.45,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,04:00,10-Nov-2021,05:00,252.75,156.5,19.5,971.17,5.92,76.95,125.78,0.0,32.45,62.37,67.55,27.7,5.57,,14.05,1.65,5.8,1.5,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,05:00,10-Nov-2021,06:00,238.5,156.0,18.8,971.27,6.28,83.15,54.95,0.0,29.77,58.57,64.55,27.38,6.72,,9.42,1.4,6.17,1.73,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,06:00,10-Nov-2021,07:00,254.5,167.0,18.65,971.25,8.45,85.67,76.52,0.0,31.38,55.9,57.0,28.5,4.75,,8.68,1.5,7.18,2.3,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,07:00,10-Nov-2021,08:00,277.25,169.5,19.05,971.25,44.33,84.98,55.38,0.0,41.8,65.55,59.17,30.55,3.73,1.38,13.55,1.33,8.68,2.85,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,08:00,10-Nov-2021,09:00,357.5,206.25,21.2,971.12,119.2,72.08,177.25,0.0,50.72,79.05,70.9,29.93,13.0,2.1,16.57,1.75,10.1,3.57,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,09:00,10-Nov-2021,10:00,499.75,304.75,22.9,971.2,183.15,58.75,197.82,0.0,32.38,61.4,65.78,35.22,30.45,2.52,43.95,1.75,8.5,3.35,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,10:00,10-Nov-2021,11:00,633.5,427.5,24.75,971.17,245.35,50.35,180.7,0.0,18.35,45.7,57.77,35.42,42.75,2.62,72.25,1.6,7.62,2.75,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,11:00,10-Nov-2021,12:00,670.75,438.0,26.23,971.2,243.28,46.05,174.38,0.0,8.25,27.05,38.25,35.2,36.75,2.55,118.1,1.63,7.32,3.7,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,12:00,10-Nov-2021,13:00,589.0,358.5,27.22,971.25,379.1,43.25,178.0,0.0,4.0,17.03,25.88,34.75,35.53,1.8,143.83,1.7,8.4,3.45,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,13:00,10-Nov-2021,14:00,453.5,264.0,27.83,971.2,342.48,40.67,204.25,0.0,2.0,10.82,17.38,32.5,38.6,1.43,158.95,1.43,6.92,2.88,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,14:00,10-Nov-2021,15:00,359.75,202.5,27.75,971.22,252.32,41.12,186.17,0.0,1.25,9.5,15.9,33.38,36.35,1.32,143.0,1.1,5.7,1.25,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,15:00,10-Nov-2021,16:00,313.0,174.5,27.3,971.22,156.03,42.88,210.05,0.0,2.0,11.0,17.57,34.0,25.43,1.18,116.58,1.1,6.67,1.57,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,16:00,10-Nov-2021,17:00,270.25,154.5,25.45,971.22,59.35,50.9,113.85,0.0,2.75,21.02,35.33,34.1,18.75,1.62,62.88,1.15,8.2,2.6,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,17:00,10-Nov-2021,18:00,275.75,146.0,22.65,971.1,10.18,62.2,175.32,0.0,27.68,58.2,67.03,33.35,18.73,3.45,12.0,1.15,8.95,4.67,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,18:00,10-Nov-2021,19:00,355.25,161.5,21.35,971.07,5.52,75.25,168.65,0.0,85.08,110.38,77.15,35.75,19.5,6.67,6.92,2.27,14.03,10.97,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,19:00,10-Nov-2021,20:00,458.5,200.5,21.0,971.1,5.68,79.47,157.18,0.0,134.32,163.47,101.48,38.2,23.9,8.03,7.55,2.65,17.4,14.47,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,20:00,10-Nov-2021,21:00,510.0,235.5,20.58,971.15,5.78,82.65,126.8,0.0,169.15,205.07,126.3,38.23,17.85,8.53,7.7,2.78,19.85,17.08,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,21:00,10-Nov-2021,22:00,536.0,257.0,20.38,971.07,5.57,85.8,163.9,0.0,218.12,255.82,146.6,31.5,18.05,2.41,7.28,2.8,22.4,18.55,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,22:00,10-Nov-2021,23:00,570.5,298.0,20.18,971.17,5.77,87.17,117.7,0.0,236.8,285.17,173.17,34.52,20.93,7.43,8.3,3.07,22.78,17.35,,
"Ashok Vihar, Delhi - DPCC",10-Nov-2021,23:00,11-Nov-2021,00:00,578.25,325.25,19.93,971.22,6.08,88.47,61.77,0.0,250.77,310.5,199.3,33.83,21.07,4.88,9.6,3.35,22.62,17.18,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,00:00,11-Nov-2021,01:00,569.75,336.0,19.95,971.1,5.62,90.1,150.38,0.0,249.25,307.85,196.75,34.0,20.13,9.53,12.43,3.12,21.95,17.02,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,01:00,11-Nov-2021,02:00,513.25,339.25,19.82,971.08,5.57,91.12,149.4,0.0,255.32,315.2,201.27,36.5,19.7,6.6,,2.9,20.62,16.45,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,02:00,11-Nov-2021,03:00,510.0,338.75,19.77,971.17,5.8,90.8,104.22,0.0,237.6,302.9,205.2,35.8,5.1,4.2,11.18,2.65,19.48,16.15,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,03:00,11-Nov-2021,04:00,510.75,338.25,19.52,971.22,6.03,90.42,45.8,0.0,219.68,285.58,200.2,30.68,6.07,3.32,9.7,3.12,17.82,14.1,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,04:00,11-Nov-2021,05:00,476.75,338.25,19.0,971.27,6.22,89.32,33.65,0.0,155.23,228.28,191.25,31.05,2.1,1.13,6.97,3.2,15.3,11.27,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,05:00,11-Nov-2021,06:00,409.25,300.25,18.65,971.22,6.07,89.4,62.77,0.0,118.17,186.12,168.85,28.6,,,7.55,2.52,12.45,8.33,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,06:00,11-Nov-2021,07:00,376.75,274.0,18.6,971.28,7.98,89.47,42.27,0.0,104.0,160.35,142.07,30.43,0.2,,6.67,2.17,11.33,6.82,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,07:00,11-Nov-2021,08:00,410.5,284.75,18.85,971.27,36.45,87.2,35.55,0.0,92.92,143.45,127.25,35.08,,0.7,7.3,2.45,11.57,6.05,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,08:00,11-Nov-2021,09:00,486.5,323.25,20.4,971.1,92.75,76.47,170.47,0.0,83.38,130.43,117.4,33.62,8.02,1.02,10.8,2.92,11.35,5.7,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,09:00,11-Nov-2021,10:00,580.5,345.5,22.25,971.1,149.18,63.77,178.07,0.0,72.15,119.53,114.2,36.0,15.1,1.5,8.75,2.68,9.85,4.65,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,10:00,11-Nov-2021,11:00,632.75,358.0,23.88,971.12,198.23,56.5,172.02,0.0,60.73,109.78,113.32,34.88,20.75,1.93,14.07,2.23,9.15,4.9,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,11:00,11-Nov-2021,12:00,642.5,352.25,24.73,971.12,233.8,52.0,175.9,0.0,45.05,87.2,94.88,40.08,20.0,1.57,17.88,2.02,9.67,5.8,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,12:00,11-Nov-2021,13:00,575.0,310.5,25.33,971.12,277.7,48.85,179.52,0.0,31.0,65.83,76.28,39.02,18.62,0.9,27.77,1.85,11.17,4.65,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,13:00,11-Nov-2021,14:00,518.0,291.5,25.62,971.12,249.68,48.05,181.25,0.0,23.02,52.25,62.92,38.33,19.8,1.72,34.45,2.95,12.05,3.88,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,14:00,11-Nov-2021,15:00,518.75,297.0,26.12,971.12,216.3,48.3,175.65,0.0,17.32,46.18,60.23,41.12,20.32,1.92,47.78,2.52,11.95,4.22,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,15:00,11-Nov-2021,16:00,560.5,311.75,25.52,971.1,136.18,52.4,173.48,0.0,11.75,39.35,55.92,43.25,18.8,2.25,42.07,2.0,13.75,5.53,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,16:00,11-Nov-2021,17:00,600.0,326.25,23.8,971.12,45.48,60.48,143.75,0.0,8.43,34.15,51.27,43.98,19.27,2.48,31.58,2.08,15.38,7.0,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,17:00,11-Nov-2021,18:00,605.5,344.75,21.65,971.23,10.0,74.35,80.68,0.0,13.7,45.95,65.4,41.25,14.62,3.27,11.8,2.55,16.45,8.1,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,18:00,11-Nov-2021,19:00,607.75,346.5,20.7,971.12,5.78,82.67,112.53,0.0,41.02,69.8,68.35,43.75,11.7,4.53,8.1,3.7,16.78,10.05,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,19:00,11-Nov-2021,20:00,626.75,363.75,20.48,971.07,5.55,85.35,161.88,0.0,80.53,106.43,76.65,45.0,14.6,6.05,6.28,3.53,17.58,12.65,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,20:00,11-Nov-2021,21:00,657.75,398.25,20.05,971.15,5.78,87.9,81.77,0.0,107.5,138.17,95.03,43.43,13.2,6.57,6.8,3.3,19.57,14.1,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,21:00,11-Nov-2021,22:00,701.25,424.5,19.88,971.2,6.03,90.0,46.45,0.0,133.82,169.3,113.15,40.62,12.45,7.02,8.57,3.2,22.35,14.73,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,22:00,11-Nov-2021,23:00,767.75,466.25,19.8,971.2,5.95,90.68,82.52,0.0,156.53,198.43,133.17,43.4,18.05,7.45,9.43,2.75,24.25,15.57,,
"Ashok Vihar, Delhi - DPCC",11-Nov-2021,23:00,12-Nov-2021,00:00,771.25,497.0,19.78,971.15,5.68,91.97,117.45,0.0,166.0,207.05,134.82,43.48,17.05,7.57,9.18,3.0,23.4,15.15,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,00:00,12-Nov-2021,01:00,726.5,502.75,19.75,971.12,5.73,92.38,108.08,0.0,174.9,219.43,144.43,42.98,15.95,7.53,9.6,3.4,21.73,14.3,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,01:00,12-Nov-2021,02:00,718.75,523.0,19.38,971.12,5.62,90.45,128.62,0.0,151.88,211.1,164.07,47.75,14.1,3.62,,3.17,19.07,12.3,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,02:00,12-Nov-2021,03:00,727.0,537.5,19.15,971.15,5.83,90.17,86.78,0.0,116.0,173.6,148.5,43.8,8.2,2.4,7.5,2.85,16.38,10.0,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,03:00,12-Nov-2021,04:00,717.25,547.0,19.25,971.1,5.58,90.9,136.6,0.0,121.0,170.67,135.38,40.15,7.9,2.78,7.38,2.5,15.95,9.53,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,04:00,12-Nov-2021,05:00,697.0,530.0,19.12,971.12,5.8,91.72,94.28,0.0,122.12,168.95,130.53,39.6,7.25,2.23,7.4,2.35,16.08,9.55,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,05:00,12-Nov-2021,06:00,712.75,530.75,19.1,971.07,5.62,93.07,146.8,0.0,110.72,152.85,117.68,39.2,4.8,1.25,9.0,2.57,15.8,9.35,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,06:00,12-Nov-2021,07:00,676.5,497.5,18.9,971.12,7.33,94.65,108.8,0.0,92.15,136.03,114.48,40.42,3.12,0.8,9.53,2.35,14.22,7.83,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,07:00,12-Nov-2021,08:00,673.25,496.5,19.1,971.02,35.95,93.25,159.98,0.0,89.28,130.25,108.1,43.52,2.37,1.9,10.32,2.33,12.95,6.55,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,08:00,12-Nov-2021,09:00,716.25,505.0,20.45,971.07,95.95,81.17,176.47,0.0,75.35,120.45,110.98,41.97,8.73,2.05,12.02,2.9,11.4,5.38,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,09:00,12-Nov-2021,10:00,816.75,566.25,21.78,971.1,153.8,71.2,177.23,0.0,60.45,106.92,108.43,44.6,11.28,2.42,11.2,2.45,8.95,4.32,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,10:00,12-Nov-2021,11:00,861.0,611.25,23.35,971.17,204.97,61.65,183.05,0.0,40.17,83.58,95.55,45.05,15.08,2.62,22.6,2.07,8.05,4.1,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,11:00,12-Nov-2021,12:00,898.5,617.25,24.75,971.12,247.1,54.18,178.62,0.0,27.62,64.1,78.17,46.4,20.02,2.33,41.48,1.98,9.6,4.9,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,12:00,12-Nov-2021,13:00,821.5,548.25,26.07,971.17,314.95,49.23,184.15,0.0,16.45,41.4,52.62,44.95,24.23,1.67,73.33,1.82,9.2,4.4,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,13:00,12-Nov-2021,14:00,628.25,406.75,26.8,971.25,317.57,47.17,185.27,0.0,9.45,26.25,34.88,42.08,20.53,1.73,100.57,1.7,10.62,3.77,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,14:00,12-Nov-2021,15:00,523.75,330.25,27.12,971.2,247.37,46.95,179.98,0.0,3.55,16.12,24.85,42.78,17.67,1.42,109.9,1.5,9.43,2.33,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,15:00,12-Nov-2021,16:00,470.75,296.25,26.35,971.2,134.97,49.65,184.0,0.0,2.67,16.88,27.58,43.38,16.68,1.52,84.95,1.4,11.73,3.0,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,16:00,12-Nov-2021,17:00,426.5,264.75,24.5,971.25,57.55,54.7,143.6,0.0,3.72,28.15,47.23,39.83,14.25,1.68,39.12,1.48,13.6,5.48,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,17:00,12-Nov-2021,18:00,369.0,209.75,22.27,971.15,10.65,63.98,173.2,0.0,26.6,60.73,73.38,38.52,12.93,3.3,6.65,1.6,15.6,7.1,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,18:00,12-Nov-2021,19:00,437.5,220.0,21.1,971.22,6.03,78.15,94.65,0.0,74.8,105.33,83.38,44.25,15.82,6.1,5.78,2.38,15.2,11.15,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,19:00,12-Nov-2021,20:00,564.25,299.75,20.47,971.17,5.75,84.62,147.32,0.0,80.97,116.92,95.67,43.55,17.7,6.38,6.62,2.57,20.7,13.5,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,20:00,12-Nov-2021,21:00,628.5,371.0,20.3,971.2,5.9,87.33,123.95,0.0,139.72,181.38,126.82,46.1,13.82,8.1,7.33,3.05,19.0,15.0,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,21:00,12-Nov-2021,22:00,707.5,408.0,20.2,971.17,5.8,89.18,104.2,0.0,154.32,196.2,132.32,42.2,15.28,8.62,8.62,3.8,21.05,16.45,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,22:00,12-Nov-2021,23:00,671.0,412.0,20.15,971.2,5.9,90.9,86.65,0.0,179.12,222.37,143.55,38.28,17.48,8.95,8.97,3.3,22.15,17.15,,
"Ashok Vihar, Delhi - DPCC",12-Nov-2021,23:00,13-Nov-2021,00:00,688.25,423.5,20.05,971.18,5.77,91.12,117.25,0.0,202.8,255.45,169.47,40.0,19.4,8.6,9.72,2.6,23.73,10.55,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,00:00,13-Nov-2021,01:00,714.75,450.75,19.7,971.25,6.12,93.7,53.1,0.0,220.67,271.9,172.92,41.23,20.02,8.87,9.55,2.52,22.52,8.28,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,01:00,13-Nov-2021,02:00,660.5,452.0,19.35,971.25,6.05,94.55,75.53,0.0,228.57,280.95,177.9,41.92,19.53,6.65,,2.38,20.45,16.05,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,02:00,13-Nov-2021,03:00,634.0,435.0,19.12,971.23,5.92,94.6,83.15,0.0,169.2,230.9,174.7,39.7,2.6,4.0,8.72,3.25,18.33,15.12,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,03:00,13-Nov-2021,04:00,592.0,415.75,18.75,971.2,5.93,94.6,85.53,0.0,127.15,191.0,164.28,39.02,1.2,2.15,7.38,4.38,16.43,11.4,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,04:00,13-Nov-2021,05:00,552.5,403.5,18.5,971.15,5.8,94.57,120.55,0.0,102.95,161.8,146.43,37.92,,1.08,7.12,4.58,14.0,8.08,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,05:00,13-Nov-2021,06:00,532.75,398.0,18.23,971.17,5.9,94.6,103.08,0.0,96.4,146.72,128.05,35.85,,0.45,7.35,2.83,13.5,7.4,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,06:00,13-Nov-2021,07:00,507.25,374.25,17.95,971.18,7.93,94.6,104.58,0.0,91.1,134.18,112.65,35.17,,0.1,6.77,2.48,12.53,6.97,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,07:00,13-Nov-2021,08:00,531.25,369.75,18.18,971.15,41.1,94.47,156.07,0.0,88.65,129.68,107.92,38.35,,1.57,9.78,2.27,12.15,6.2,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,08:00,13-Nov-2021,09:00,613.25,396.75,20.15,971.1,100.2,78.57,177.75,0.0,78.03,127.53,120.12,36.25,6.25,1.93,12.12,2.3,10.8,5.8,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,09:00,13-Nov-2021,10:00,697.75,450.75,21.83,971.12,154.62,63.7,173.35,0.0,47.7,98.15,111.4,38.58,13.7,1.9,17.18,2.23,8.82,4.28,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,10:00,13-Nov-2021,11:00,689.75,466.0,24.15,971.17,234.03,52.18,175.38,0.0,33.3,77.78,95.22,40.22,22.25,1.95,44.53,1.8,7.9,3.75,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,11:00,13-Nov-2021,12:00,692.5,425.5,25.85,971.2,233.97,45.2,181.03,0.0,18.57,46.58,59.07,40.77,24.88,1.43,102.9,1.85,8.53,4.1,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,12:00,13-Nov-2021,13:00,576.0,335.5,26.7,971.25,373.92,43.68,207.12,0.0,2.33,18.1,30.47,43.0,20.17,1.0,130.55,1.55,9.1,3.2,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,13:00,13-Nov-2021,14:00,443.75,261.5,26.93,971.25,336.3,37.95,215.72,0.0,0.78,9.82,17.3,38.52,17.33,1.0,108.9,1.37,9.62,2.92,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,14:00,13-Nov-2021,15:00,270.75,138.0,27.3,971.28,283.05,33.85,188.5,0.0,1.65,7.83,12.15,31.77,10.32,0.5,83.78,0.65,3.95,0.78,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,15:00,13-Nov-2021,16:00,224.0,73.0,26.67,971.2,156.97,36.05,223.9,0.0,1.95,11.25,18.18,32.08,13.75,0.62,80.67,0.8,5.38,1.03,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,16:00,13-Nov-2021,17:00,306.5,86.0,24.75,971.17,57.4,42.67,152.93,0.0,3.6,30.58,51.98,32.15,16.38,1.1,30.32,0.97,7.15,2.33,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,17:00,13-Nov-2021,18:00,229.75,95.0,22.12,971.1,10.57,52.58,145.25,0.0,22.5,56.23,71.2,32.9,16.95,2.05,7.45,1.18,10.53,4.5,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,18:00,13-Nov-2021,19:00,301.5,117.25,20.8,971.1,5.62,61.22,148.1,0.0,52.65,81.43,72.33,32.9,17.48,3.3,6.0,1.88,15.67,10.03,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,19:00,13-Nov-2021,20:00,368.5,138.25,19.9,971.12,5.7,68.8,138.75,0.0,89.55,118.85,86.18,37.6,18.5,4.98,6.15,2.0,21.65,15.4,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,20:00,13-Nov-2021,21:00,410.25,169.5,19.73,971.15,5.83,74.0,123.85,0.0,134.68,168.1,109.6,40.55,16.48,6.88,6.05,2.53,21.4,15.57,,
