AQ_108_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Aya Nagar, Delhi - IMD",14-Apr-2022,04:00,14-Apr-2022,05:00,150.14,25.0,,,,,,,8.16,25.65,17.49,,,0.95,39.46,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,05:00,14-Apr-2022,06:00,158.9,28.02,,,,,,,8.17,27.35,19.19,,,0.96,33.45,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,06:00,14-Apr-2022,07:00,183.61,41.36,,,,,,,8.62,32.42,23.8,,,1.01,27.54,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,07:00,14-Apr-2022,08:00,195.65,48.63,,,,,,,8.77,30.34,21.57,,,1.08,32.11,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,08:00,14-Apr-2022,09:00,172.27,34.57,,,,,,,8.58,28.35,19.77,,,0.97,39.37,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,09:00,14-Apr-2022,10:00,190.03,37.32,,,,,,,8.36,26.87,18.51,,,0.99,50.13,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,10:00,14-Apr-2022,11:00,216.0,59.2,,,,,,,8.3,28.11,19.8,,,1.05,63.41,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,11:00,14-Apr-2022,12:00,246.3,85.76,,,,,,,8.25,26.52,18.27,,,1.07,77.03,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,12:00,14-Apr-2022,13:00,203.24,80.23,,,,,,,8.26,25.31,17.05,,,0.99,80.7,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,13:00,14-Apr-2022,14:00,161.21,63.83,,,,,,,8.12,24.42,16.3,,,0.91,75.45,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,14:00,14-Apr-2022,15:00,136.03,44.1,,,,,,,7.98,23.91,15.92,,,0.87,71.53,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,15:00,14-Apr-2022,16:00,136.17,50.36,,,,,,,8.08,24.04,15.96,,,0.87,76.7,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,16:00,14-Apr-2022,17:00,123.8,62.84,,,,,,,8.17,23.95,15.78,,,0.85,72.34,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,17:00,14-Apr-2022,18:00,117.71,48.49,,,,,,,8.29,24.89,16.6,,,0.87,61.76,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,18:00,14-Apr-2022,19:00,122.79,30.0,,,,,,,8.31,27.89,19.59,,,0.92,50.0,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,19:00,14-Apr-2022,20:00,132.53,14.1,,,,,,,9.4,42.19,32.79,,,1.22,31.01,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,20:00,14-Apr-2022,21:00,200.27,9.45,,,,,,,8.2,27.39,19.19,,,0.92,48.8,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,21:00,14-Apr-2022,22:00,242.11,16.39,,,,,,,8.22,28.36,20.14,,,0.95,44.06,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,22:00,14-Apr-2022,23:00,412.38,25.43,,,,,,,8.23,26.23,18.0,,,0.93,52.79,,,,,
"Aya Nagar, Delhi - IMD",14-Apr-2022,23:00,15-Apr-2022,00:00,212.34,24.71,,,,,,,8.22,27.05,18.83,,,0.96,49.26,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,00:00,15-Apr-2022,01:00,120.81,23.27,,,,,,,8.27,30.68,22.41,,,0.99,42.33,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,01:00,15-Apr-2022,02:00,108.96,29.78,,,,,,,8.2,28.71,20.51,,,0.98,42.81,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,02:00,15-Apr-2022,03:00,93.3,26.95,,,,,,,8.3,29.76,21.46,,,0.96,40.2,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,03:00,15-Apr-2022,04:00,103.7,23.32,,,,,,,8.27,28.15,19.88,,,0.97,42.76,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,04:00,15-Apr-2022,05:00,105.51,26.93,,,,,,,8.21,27.95,19.74,,,1.0,44.71,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,05:00,15-Apr-2022,06:00,107.41,32.44,,,,,,,8.23,28.26,20.03,,,1.01,42.44,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,06:00,15-Apr-2022,07:00,115.24,32.21,,,,,,,8.3,29.19,20.89,,,1.04,41.69,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,07:00,15-Apr-2022,08:00,146.05,42.24,,,,,,,9.01,32.78,23.77,,,1.17,36.14,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,08:00,15-Apr-2022,09:00,158.64,53.67,,,,,,,8.44,29.88,21.44,,,1.13,51.1,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,09:00,15-Apr-2022,10:00,136.18,55.62,,,,,,,8.42,28.86,20.45,,,1.08,57.4,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,10:00,15-Apr-2022,11:00,125.62,49.87,,,,,,,8.2,26.41,18.21,,,0.96,65.04,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,11:00,15-Apr-2022,12:00,159.7,62.17,,,,,,,8.24,27.69,19.46,,,0.99,84.54,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,12:00,15-Apr-2022,13:00,194.4,63.5,,,,,,,8.26,25.87,17.61,,,0.95,87.52,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,13:00,15-Apr-2022,14:00,185.81,56.89,,,,,,,8.12,25.52,17.4,,,0.97,92.96,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,14:00,15-Apr-2022,15:00,171.65,61.7,,,,,,,8.01,24.94,16.94,,,0.94,92.26,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,15:00,15-Apr-2022,16:00,143.29,60.23,,,,,,,8.05,24.21,16.17,,,0.89,80.95,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,16:00,15-Apr-2022,17:00,125.22,53.58,,,,,,,8.19,24.24,16.05,,,0.86,72.93,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,17:00,15-Apr-2022,18:00,127.35,40.23,,,,,,,8.27,24.93,16.65,,,0.86,66.67,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,18:00,15-Apr-2022,19:00,123.48,28.8,,,,,,,8.29,27.69,19.39,,,0.92,52.7,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,19:00,15-Apr-2022,20:00,149.53,30.41,,,,,,,13.61,54.88,41.21,,,1.58,27.07,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,20:00,15-Apr-2022,21:00,209.49,41.76,,,,,,,17.58,58.99,41.44,,,1.88,21.07,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,21:00,15-Apr-2022,22:00,228.58,43.5,,,,,,,10.63,47.87,37.23,,,1.65,24.48,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,22:00,15-Apr-2022,23:00,243.92,65.48,,,,,,,10.45,48.33,37.9,,,1.66,23.15,,,,,
"Aya Nagar, Delhi - IMD",15-Apr-2022,23:00,16-Apr-2022,00:00,221.21,57.13,,,,,,,13.03,47.95,34.92,,,1.5,22.13,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,00:00,16-Apr-2022,01:00,212.01,67.09,,,,,,,9.14,41.93,32.8,,,1.32,24.58,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,01:00,16-Apr-2022,02:00,178.06,56.99,,,,,,,9.82,41.52,31.69,,,1.28,23.37,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,02:00,16-Apr-2022,03:00,178.59,58.58,,,,,,,12.54,44.96,32.42,,,1.31,20.2,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,03:00,16-Apr-2022,04:00,192.47,60.34,,,,,,,11.96,43.5,31.55,,,1.32,20.47,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,04:00,16-Apr-2022,05:00,193.97,60.5,,,,,,,13.51,43.86,30.34,,,1.31,20.58,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,05:00,16-Apr-2022,06:00,195.73,55.39,,,,,,,11.72,40.83,29.13,,,1.35,21.96,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,06:00,16-Apr-2022,07:00,221.18,87.99,,,,,,,11.52,38.66,27.15,,,1.38,23.26,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,07:00,16-Apr-2022,08:00,183.21,71.59,,,,,,,14.0,42.15,28.14,,,1.49,25.81,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,08:00,16-Apr-2022,09:00,196.59,86.79,,,,,,,8.74,33.14,24.4,,,1.33,46.0,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,09:00,16-Apr-2022,10:00,188.75,83.02,,,,,,,8.36,29.79,21.43,,,1.24,62.03,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,10:00,16-Apr-2022,11:00,193.98,83.91,,,,,,,8.22,27.78,19.56,,,1.18,76.29,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,11:00,16-Apr-2022,12:00,180.29,87.68,,,,,,,8.27,25.94,17.67,,,1.03,76.86,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,12:00,16-Apr-2022,13:00,155.61,73.76,,,,,,,8.16,25.35,17.19,,,1.01,78.11,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,13:00,16-Apr-2022,14:00,136.32,59.53,,,,,,,8.08,24.5,16.42,,,0.96,81.85,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,14:00,16-Apr-2022,15:00,132.28,47.53,,,,,,,7.98,25.02,17.04,,,0.95,80.57,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,15:00,16-Apr-2022,16:00,121.76,55.76,,,,,,,8.06,24.0,15.93,,,0.87,73.8,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,16:00,16-Apr-2022,17:00,129.58,61.5,,,,,,,8.17,24.43,16.27,,,0.87,75.77,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,17:00,16-Apr-2022,18:00,118.24,48.15,,,,,,,8.34,26.25,17.91,,,0.89,71.28,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,18:00,16-Apr-2022,19:00,122.86,26.76,,,,,,,8.33,32.94,24.61,,,0.93,52.4,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,19:00,16-Apr-2022,20:00,120.23,11.27,,,,,,,8.25,33.54,25.29,,,1.01,41.92,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,20:00,16-Apr-2022,21:00,157.8,23.02,,,,,,,8.36,44.68,36.33,,,1.43,32.97,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,21:00,16-Apr-2022,22:00,195.68,46.2,,,,,,,24.12,69.86,45.79,,,2.16,23.18,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,22:00,16-Apr-2022,23:00,240.42,57.12,,,,,,,46.13,86.77,40.64,,,2.7,21.03,,,,,
"Aya Nagar, Delhi - IMD",16-Apr-2022,23:00,17-Apr-2022,00:00,251.38,75.26,,,,,,,48.0,87.7,39.71,,,2.57,20.62,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,00:00,17-Apr-2022,01:00,235.88,93.14,,,,,,,46.05,82.56,36.48,,,2.37,20.39,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,01:00,17-Apr-2022,02:00,223.51,84.52,,,,,,,17.21,53.46,36.21,,,1.68,20.63,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,02:00,17-Apr-2022,03:00,191.44,71.89,,,,,,,17.94,52.3,34.38,,,1.65,20.7,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,03:00,17-Apr-2022,04:00,184.31,67.98,,,,,,,37.6,69.05,31.47,,,1.84,20.25,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,04:00,17-Apr-2022,05:00,194.81,71.58,,,,,,,30.92,59.78,28.85,,,1.72,20.36,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,05:00,17-Apr-2022,06:00,187.92,77.7,,,,,,,17.43,47.05,29.61,,,1.46,19.95,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,06:00,17-Apr-2022,07:00,187.82,70.23,,,,,,,24.23,52.37,28.14,,,1.6,21.13,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,07:00,17-Apr-2022,08:00,190.13,77.32,,,,,,,13.38,42.79,29.39,,,1.52,26.41,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,08:00,17-Apr-2022,09:00,233.63,97.25,,,,,,,8.52,31.94,23.41,,,1.31,52.15,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,09:00,17-Apr-2022,10:00,151.7,75.19,,,,,,,8.3,28.0,19.71,,,1.12,68.4,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,10:00,17-Apr-2022,11:00,143.43,72.72,,,,,,,8.2,26.41,18.21,,,1.04,75.14,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,11:00,17-Apr-2022,12:00,120.89,66.53,,,,,,,8.28,26.09,17.81,,,1.02,80.73,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,12:00,17-Apr-2022,13:00,137.2,70.75,,,,,,,8.26,25.32,17.06,,,0.99,78.5,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,13:00,17-Apr-2022,14:00,112.54,44.61,,,,,,,8.1,24.23,16.13,,,0.94,81.39,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,14:00,17-Apr-2022,15:00,115.99,52.35,,,,,,,8.0,24.53,16.54,,,0.93,84.25,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,15:00,17-Apr-2022,16:00,121.69,64.88,,,,,,,8.08,24.6,16.52,,,0.9,85.28,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,16:00,17-Apr-2022,17:00,115.56,67.17,,,,,,,8.18,24.92,16.74,,,0.91,84.07,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,17:00,17-Apr-2022,18:00,126.9,52.26,,,,,,,8.41,29.31,20.9,,,1.03,74.06,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,18:00,17-Apr-2022,19:00,141.4,37.33,,,,,,,8.47,44.04,35.57,,,1.32,48.25,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,19:00,17-Apr-2022,20:00,149.87,22.39,,,,,,,8.39,50.47,42.08,,,1.49,33.43,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,20:00,17-Apr-2022,21:00,170.43,32.22,,,,,,,11.74,56.95,45.22,,,1.82,25.31,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,21:00,17-Apr-2022,22:00,224.65,50.4,,,,,,,17.33,63.24,45.95,,,2.06,23.09,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,22:00,17-Apr-2022,23:00,226.85,49.27,,,,,,,18.37,59.76,41.36,,,1.94,24.45,,,,,
"Aya Nagar, Delhi - IMD",17-Apr-2022,23:00,18-Apr-2022,00:00,204.83,64.53,,,,,,,15.7,54.82,39.12,,,1.65,21.13,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,00:00,18-Apr-2022,01:00,217.09,79.99,,,,,,,12.11,48.61,36.51,,,1.51,22.19,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,01:00,18-Apr-2022,02:00,191.88,69.64,,,,,,,10.62,45.54,34.91,,,1.44,22.64,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,02:00,18-Apr-2022,03:00,170.82,63.37,,,,,,,10.63,44.16,33.53,,,1.35,23.23,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,03:00,18-Apr-2022,04:00,158.58,50.75,,,,,,,8.63,37.9,29.27,,,1.34,25.14,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,04:00,18-Apr-2022,05:00,155.87,57.32,,,,,,,11.07,40.46,29.41,,,1.31,23.62,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,05:00,18-Apr-2022,06:00,151.81,47.49,,,,,,,9.82,37.27,27.44,,,1.26,29.02,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,06:00,18-Apr-2022,07:00,168.05,63.11,,,,,,,8.59,35.15,26.56,,,1.33,32.1,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,07:00,18-Apr-2022,08:00,163.66,73.63,,,,,,,12.31,40.2,27.91,,,1.51,28.77,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,08:00,18-Apr-2022,09:00,223.48,68.3,,,,,,,9.58,36.66,27.05,,,1.37,49.42,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,09:00,18-Apr-2022,10:00,148.09,62.92,,,,,,,8.07,30.02,21.95,,,1.14,68.74,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,10:00,18-Apr-2022,11:00,150.74,103.41,,,,,,,8.39,28.87,20.48,,,1.11,89.43,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,11:00,18-Apr-2022,12:00,160.07,87.89,,,,,,,8.41,31.14,22.73,,,1.15,99.56,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,12:00,18-Apr-2022,13:00,148.36,56.13,,,,,,,8.22,29.17,20.95,,,1.13,109.99,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,13:00,18-Apr-2022,14:00,128.57,54.8,,,,,,,7.97,29.24,21.27,,,1.13,131.06,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,14:00,18-Apr-2022,15:00,164.83,76.41,,,,,,,8.15,28.84,20.69,,,1.1,132.78,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,15:00,18-Apr-2022,16:00,147.08,82.11,,,,,,,8.19,26.24,18.06,,,1.0,114.19,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,16:00,18-Apr-2022,17:00,156.64,82.44,,,,,,,8.47,25.16,16.69,,,1.01,101.7,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,17:00,18-Apr-2022,18:00,129.91,45.27,,,,,,,8.33,25.53,17.2,,,1.01,88.71,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,18:00,18-Apr-2022,19:00,128.24,30.2,,,,,,,8.23,28.04,19.81,,,1.05,70.12,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,19:00,18-Apr-2022,20:00,138.79,30.46,,,,,,,21.86,56.62,34.78,,,1.81,46.07,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,20:00,18-Apr-2022,21:00,203.56,47.08,,,,,,,21.23,72.32,51.09,,,2.37,20.13,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,21:00,18-Apr-2022,22:00,239.93,63.61,,,,,,,44.91,90.51,45.66,,,4.01,21.47,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,22:00,18-Apr-2022,23:00,281.63,80.25,,,,,,,13.33,52.98,39.58,,,2.25,33.34,,,,,
"Aya Nagar, Delhi - IMD",18-Apr-2022,23:00,19-Apr-2022,00:00,164.31,60.28,,,,,,,21.08,54.18,33.12,,,2.13,36.4,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,00:00,19-Apr-2022,01:00,236.86,85.18,,,,,,,11.55,41.03,29.45,,,1.78,33.9,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,01:00,19-Apr-2022,02:00,182.8,39.04,,,,,,,36.99,70.31,33.44,,,1.71,30.82,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,02:00,19-Apr-2022,03:00,294.45,97.62,,,,,,,100.04,125.52,25.5,,,2.64,20.04,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,03:00,19-Apr-2022,04:00,309.47,103.22,,,,,,,76.53,103.41,26.79,,,1.93,19.25,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,04:00,19-Apr-2022,05:00,272.7,116.95,,,,,,,53.9,83.06,29.16,,,1.5,19.56,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,05:00,19-Apr-2022,06:00,266.82,108.72,,,,,,,23.45,56.65,33.2,,,1.49,20.22,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,06:00,19-Apr-2022,07:00,251.51,102.25,,,,,,,28.38,59.15,30.76,,,1.49,19.82,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,07:00,19-Apr-2022,08:00,176.05,45.93,,,,,,,13.85,42.82,28.95,,,1.26,24.67,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,08:00,19-Apr-2022,09:00,173.78,35.8,,,,,,,9.7,34.12,24.41,,,1.16,38.09,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,09:00,19-Apr-2022,10:00,194.64,52.74,,,,,,,8.47,29.09,20.63,,,1.12,57.72,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,10:00,19-Apr-2022,11:00,232.55,73.43,,,,,,,8.38,28.35,19.96,,,1.14,71.2,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,11:00,19-Apr-2022,12:00,258.04,81.27,,,,,,,8.3,27.1,18.8,,,1.11,81.83,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,12:00,19-Apr-2022,13:00,219.44,69.67,,,,,,,8.13,25.18,17.05,,,1.02,73.08,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,13:00,19-Apr-2022,14:00,179.73,69.41,,,,,,,8.04,24.21,16.16,,,0.94,66.15,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,14:00,19-Apr-2022,15:00,171.72,70.86,,,,,,,8.12,24.38,16.26,,,0.89,59.9,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,15:00,19-Apr-2022,16:00,182.1,85.02,,,,,,,8.21,24.53,16.31,,,0.89,61.31,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,16:00,19-Apr-2022,17:00,167.01,73.4,,,,,,,8.57,24.73,16.16,,,0.93,59.36,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,17:00,19-Apr-2022,18:00,137.96,24.38,,,,,,,8.27,25.3,17.02,,,0.93,54.76,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,18:00,19-Apr-2022,19:00,137.71,13.07,,,,,,,8.15,27.45,19.3,,,0.98,47.91,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,19:00,19-Apr-2022,20:00,140.44,9.23,,,,,,,8.24,31.78,23.55,,,1.1,36.85,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,20:00,19-Apr-2022,21:00,154.04,19.64,,,,,,,23.18,56.04,32.89,,,1.34,21.98,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,21:00,19-Apr-2022,22:00,190.86,28.39,,,,,,,28.83,60.77,31.94,,,1.48,19.91,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,22:00,19-Apr-2022,23:00,244.12,60.89,,,,,,,29.08,59.52,30.44,,,1.78,20.61,,,,,
"Aya Nagar, Delhi - IMD",19-Apr-2022,23:00,20-Apr-2022,00:00,240.37,80.66,,,,,,,27.15,56.25,29.1,,,1.67,19.49,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,00:00,20-Apr-2022,01:00,179.46,52.53,,,,,,,24.55,52.23,27.65,,,1.31,19.23,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,01:00,20-Apr-2022,02:00,148.79,35.54,,,,,,,18.05,45.37,27.32,,,1.15,20.45,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,02:00,20-Apr-2022,03:00,164.21,43.99,,,,,,,15.32,42.83,27.5,,,1.19,20.47,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,03:00,20-Apr-2022,04:00,204.54,72.12,,,,,,,8.38,32.85,24.48,,,1.27,24.25,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,04:00,20-Apr-2022,05:00,236.07,72.62,,,,,,,8.41,33.41,25.0,,,1.19,25.69,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,05:00,20-Apr-2022,06:00,221.49,67.7,,,,,,,8.27,32.01,23.74,,,1.18,26.46,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,06:00,20-Apr-2022,07:00,236.97,83.45,,,,,,,9.47,34.96,25.5,,,1.3,25.1,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,07:00,20-Apr-2022,08:00,227.19,78.2,,,,,,,9.06,34.28,25.23,,,1.3,35.18,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,08:00,20-Apr-2022,09:00,246.8,79.77,,,,,,,8.62,32.4,23.78,,,1.29,49.58,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,09:00,20-Apr-2022,10:00,191.12,73.66,,,,,,,8.31,30.38,22.07,,,1.23,68.55,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,10:00,20-Apr-2022,11:00,206.4,77.05,,,,,,,8.23,28.0,19.77,,,1.16,79.48,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,11:00,20-Apr-2022,12:00,173.4,54.02,,,,,,,8.16,25.17,17.02,,,1.0,72.43,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,12:00,20-Apr-2022,13:00,156.87,40.16,,,,,,,8.08,23.74,15.67,,,0.93,58.56,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,13:00,20-Apr-2022,14:00,147.56,52.8,,,,,,,7.93,23.68,15.76,,,0.9,54.97,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,14:00,20-Apr-2022,15:00,144.56,67.36,,,,,,,8.08,23.86,15.78,,,0.88,59.54,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,15:00,20-Apr-2022,16:00,124.94,71.54,,,,,,,8.19,24.1,15.91,,,0.88,59.09,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,16:00,20-Apr-2022,17:00,124.96,64.56,,,,,,,8.47,24.31,15.85,,,0.91,58.31,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,17:00,20-Apr-2022,18:00,98.66,20.43,,,,,,,8.24,24.92,16.68,,,0.91,54.1,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,18:00,20-Apr-2022,19:00,120.5,13.94,,,,,,,8.16,29.71,21.55,,,0.97,45.6,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,19:00,20-Apr-2022,20:00,153.35,16.72,,,,,,,8.22,35.88,27.66,,,1.04,33.03,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,20:00,20-Apr-2022,21:00,112.17,10.11,,,,,,,9.31,37.06,27.74,,,1.13,30.21,,,,,
"Aya Nagar, Delhi - IMD",20-Apr-2022,21:00,20-Apr-2022,22:00,138.69,22.38,,,,,,,15.37,49.74,34.38,,,1.23,20.36,,,,,
