AQ_106_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,15:00,06-Apr-2022,16:00,70.11,6.63,,,,,,,39.22,108.64,69.42,,,0.96,35.31,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,16:00,06-Apr-2022,17:00,84.78,29.2,,,,,,,33.08,103.83,70.75,,,0.9,35.71,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,17:00,06-Apr-2022,18:00,94.26,40.42,,,,,,,38.63,134.16,95.53,,,1.08,25.24,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,18:00,06-Apr-2022,19:00,84.29,36.75,,,,,,,50.63,172.29,121.69,,,1.32,12.08,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,19:00,06-Apr-2022,20:00,74.41,15.96,,,,,,,44.81,170.97,126.13,,,1.37,9.52,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,20:00,06-Apr-2022,21:00,101.48,29.06,,,,,,,179.33,251.01,136.31,,,1.72,8.28,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,21:00,06-Apr-2022,22:00,205.08,91.31,,,,,,,311.1,408.73,140.04,,,2.48,8.19,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,22:00,06-Apr-2022,23:00,241.44,150.86,,,,,,,253.37,392.28,140.86,,,2.67,8.33,,,,,
"IGI Airport (T3), Delhi - IMD",06-Apr-2022,23:00,07-Apr-2022,00:00,244.45,123.64,,,,,,,379.84,416.11,145.68,,,3.52,8.01,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,00:00,07-Apr-2022,01:00,364.92,147.03,,,,,,,403.03,445.16,145.68,,,3.61,7.93,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,01:00,07-Apr-2022,02:00,413.54,233.07,,,,,,,312.65,355.9,110.43,,,2.98,8.0,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,02:00,07-Apr-2022,03:00,478.68,285.64,,,,,,,245.18,339.68,106.81,,,2.66,8.14,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,03:00,07-Apr-2022,04:00,432.83,257.62,,,,,,,292.93,375.64,115.61,,,2.9,8.0,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,04:00,07-Apr-2022,05:00,290.3,171.13,,,,,,,285.21,394.39,109.19,,,2.34,7.66,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,05:00,07-Apr-2022,06:00,223.34,155.68,,,,,,,350.33,410.07,111.13,,,2.72,7.64,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,06:00,07-Apr-2022,07:00,290.59,180.44,,,,,,,259.51,366.07,106.59,,,2.26,8.17,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,07:00,07-Apr-2022,08:00,254.43,168.6,,,,,,,231.34,341.04,109.71,,,2.4,8.05,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,08:00,07-Apr-2022,09:00,243.23,126.43,,,,,,,185.46,301.33,115.69,,,2.27,9.33,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,09:00,07-Apr-2022,10:00,260.76,117.34,,,,,,,106.06,225.07,119.06,,,1.91,19.37,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,10:00,07-Apr-2022,11:00,216.87,108.52,,,,,,,74.16,173.02,98.88,,,1.46,31.6,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,11:00,07-Apr-2022,12:00,191.7,98.47,,,,,,,48.96,125.33,76.37,,,1.2,45.61,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,12:00,07-Apr-2022,13:00,172.99,78.32,,,,,,,37.74,127.01,89.35,,,1.21,53.02,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,13:00,07-Apr-2022,14:00,133.56,69.45,,,,,,,17.46,78.7,61.25,,,1.09,50.47,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,14:00,07-Apr-2022,15:00,82.92,33.31,,,,,,,19.05,90.38,71.29,,,1.02,46.19,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,15:00,07-Apr-2022,16:00,73.06,23.33,,,,,,,16.15,83.11,66.97,,,0.96,49.66,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,16:00,07-Apr-2022,17:00,59.92,12.54,,,,,,,20.42,102.12,81.65,,,0.91,38.18,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,17:00,07-Apr-2022,18:00,73.91,28.61,,,,,,,21.4,122.37,100.89,,,1.01,30.11,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,18:00,07-Apr-2022,19:00,91.64,39.5,,,,,,,49.87,179.37,129.33,,,1.33,11.2,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,19:00,07-Apr-2022,20:00,76.99,15.69,,,,,,,97.39,229.51,132.1,,,1.4,7.42,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,20:00,07-Apr-2022,21:00,111.09,38.25,,,,,,,165.19,266.84,122.55,,,1.66,7.68,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,21:00,07-Apr-2022,22:00,221.98,99.47,,,,,,,425.39,,155.58,,,3.18,7.92,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,22:00,07-Apr-2022,23:00,328.01,157.21,,,,,,,367.68,440.79,152.24,,,3.13,8.08,,,,,
"IGI Airport (T3), Delhi - IMD",07-Apr-2022,23:00,08-Apr-2022,00:00,319.28,161.21,,,,,,,308.54,435.51,126.95,,,3.21,8.68,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,00:00,08-Apr-2022,01:00,356.41,189.86,,,,,,,362.02,468.12,137.96,,,4.46,8.36,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,01:00,08-Apr-2022,02:00,448.92,214.33,,,,,,,484.53,,152.98,,,4.86,7.94,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,02:00,08-Apr-2022,03:00,354.64,141.99,,,,,,,339.29,436.05,110.84,,,2.69,7.55,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,03:00,08-Apr-2022,04:00,277.31,109.49,,,,,,,381.91,470.2,107.03,,,2.58,7.65,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,04:00,08-Apr-2022,05:00,268.06,132.45,,,,,,,373.26,463.71,99.29,,,2.44,7.93,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,05:00,08-Apr-2022,06:00,273.69,163.72,,,,,,,365.28,443.53,106.23,,,2.74,8.23,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,06:00,08-Apr-2022,07:00,209.84,128.29,,,,,,,370.7,453.52,109.72,,,2.73,8.17,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,07:00,08-Apr-2022,08:00,187.25,92.02,,,,,,,326.18,427.72,116.52,,,2.52,7.76,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,08:00,08-Apr-2022,09:00,228.72,116.7,,,,,,,177.87,299.29,121.46,,,2.03,11.24,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,09:00,08-Apr-2022,10:00,265.44,147.67,,,,,,,126.81,255.29,128.6,,,2.02,20.31,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,10:00,08-Apr-2022,11:00,258.25,134.74,,,,,,,96.13,218.82,122.76,,,1.88,37.36,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,11:00,08-Apr-2022,12:00,155.07,71.6,,,,,,,71.09,173.41,102.42,,,1.53,54.62,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,12:00,08-Apr-2022,13:00,109.47,46.76,,,,,,,66.25,158.2,91.97,,,1.24,41.29,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,13:00,08-Apr-2022,14:00,112.31,63.15,,,,,,,50.7,126.73,76.13,,,1.12,43.97,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,14:00,08-Apr-2022,15:00,99.86,52.77,,,,,,,44.39,111.79,67.38,,,1.0,42.5,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,15:00,08-Apr-2022,16:00,91.52,48.03,,,,,,,38.13,102.78,64.65,,,1.07,43.19,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,16:00,08-Apr-2022,17:00,67.06,22.51,,,,,,,42.1,123.28,81.07,,,1.1,29.11,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,17:00,08-Apr-2022,18:00,59.48,5.76,,,,,,,44.7,135.46,90.74,,,0.89,20.37,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,18:00,08-Apr-2022,19:00,107.07,34.65,,,,,,,64.67,171.64,106.72,,,1.14,11.08,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,19:00,08-Apr-2022,20:00,157.54,74.7,,,,,,,148.35,263.07,114.69,,,1.98,8.22,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,20:00,08-Apr-2022,21:00,204.99,96.29,,,,,,,332.05,449.89,162.09,,,3.85,8.1,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,21:00,08-Apr-2022,22:00,329.85,98.14,,,,,,,470.12,,187.24,,,4.33,7.9,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,22:00,08-Apr-2022,23:00,299.57,110.32,,,,,,,488.42,,153.86,,,3.59,8.0,,,,,
"IGI Airport (T3), Delhi - IMD",08-Apr-2022,23:00,09-Apr-2022,00:00,349.17,172.37,,,,,,,,,151.11,,,4.15,8.33,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,00:00,09-Apr-2022,01:00,342.1,182.93,,,,,,,,,169.4,,,5.45,8.05,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,01:00,09-Apr-2022,02:00,382.07,168.63,,,,,,,,,181.95,,,5.61,7.77,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,02:00,09-Apr-2022,03:00,362.38,144.28,,,,,,,479.21,,130.81,,,3.93,7.49,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,03:00,09-Apr-2022,04:00,309.1,127.71,,,,,,,433.42,,118.53,,,3.05,7.53,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,04:00,09-Apr-2022,05:00,424.84,190.89,,,,,,,,,130.6,,,3.69,7.82,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,05:00,09-Apr-2022,06:00,447.39,210.4,,,,,,,,,141.69,,,4.06,8.02,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,06:00,09-Apr-2022,07:00,304.46,145.59,,,,,,,,,132.75,,,3.99,7.9,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,07:00,09-Apr-2022,08:00,309.02,140.74,,,,,,,363.03,458.97,134.39,,,3.59,7.87,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,08:00,09-Apr-2022,09:00,313.62,175.48,,,,,,,280.52,409.5,129.2,,,2.4,9.17,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,09:00,09-Apr-2022,10:00,294.06,176.64,,,,,,,178.84,296.08,117.36,,,1.95,20.3,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,10:00,09-Apr-2022,11:00,236.32,110.64,,,,,,,144.42,257.76,113.42,,,1.74,24.76,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,11:00,09-Apr-2022,12:00,328.61,89.47,,,,,,,95.56,165.68,70.25,,,1.46,39.14,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,12:00,09-Apr-2022,13:00,178.16,75.27,,,,,,,70.77,122.89,52.16,,,1.4,41.4,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,13:00,09-Apr-2022,14:00,302.7,58.33,,,,,,,62.97,108.87,45.93,,,1.23,38.26,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,14:00,09-Apr-2022,15:00,678.82,21.91,,,,,,,53.07,93.7,40.62,,,1.17,36.46,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,15:00,09-Apr-2022,16:00,126.02,30.22,,,,,,,49.14,88.22,39.11,,,1.05,28.65,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,16:00,09-Apr-2022,17:00,114.61,33.13,,,,,,,47.47,86.11,38.61,,,1.16,22.23,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,17:00,09-Apr-2022,18:00,62.81,18.81,,,,,,,47.0,91.01,43.98,,,1.32,15.34,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,18:00,09-Apr-2022,19:00,66.89,6.62,,,,,,,65.73,114.75,48.97,,,1.35,8.3,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,19:00,09-Apr-2022,20:00,120.84,32.11,,,,,,,113.26,167.63,54.33,,,1.7,7.53,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,20:00,09-Apr-2022,21:00,194.13,78.72,,,,,,,166.66,223.77,56.94,,,2.28,7.95,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,21:00,09-Apr-2022,22:00,219.7,104.99,,,,,,,156.59,213.47,57.02,,,2.56,8.22,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,22:00,09-Apr-2022,23:00,216.82,107.02,,,,,,,116.49,164.76,48.25,,,2.27,7.95,,,,,
"IGI Airport (T3), Delhi - IMD",09-Apr-2022,23:00,10-Apr-2022,00:00,216.83,100.26,,,,,,,151.16,201.6,50.45,,,2.22,7.73,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,00:00,10-Apr-2022,01:00,300.18,139.56,,,,,,,192.63,244.48,51.77,,,2.43,7.98,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,01:00,10-Apr-2022,02:00,306.58,164.11,,,,,,,247.53,301.76,54.16,,,2.89,7.91,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,02:00,10-Apr-2022,03:00,274.74,137.6,,,,,,,155.86,201.61,45.97,,,2.65,7.93,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,03:00,10-Apr-2022,04:00,245.92,135.36,,,,,,,116.55,157.41,40.84,,,2.31,7.75,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,04:00,10-Apr-2022,05:00,252.16,123.02,,,,,,,119.83,157.65,37.86,,,1.83,7.52,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,05:00,10-Apr-2022,06:00,207.59,93.38,,,,,,,103.25,137.78,34.53,,,1.67,7.79,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,06:00,10-Apr-2022,07:00,170.44,95.3,,,,,,,100.45,137.2,36.79,,,1.95,7.94,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,07:00,10-Apr-2022,08:00,145.18,58.02,,,,,,,77.4,110.79,33.42,,,1.89,8.44,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,08:00,10-Apr-2022,09:00,213.97,95.15,,,,,,,68.16,108.22,40.03,,,1.82,13.78,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,09:00,10-Apr-2022,10:00,299.43,166.05,,,,,,,61.2,107.6,46.4,,,1.77,20.66,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,10:00,10-Apr-2022,11:00,247.92,150.79,,,,,,,45.74,86.2,40.5,,,1.73,34.65,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,11:00,10-Apr-2022,12:00,140.53,78.84,,,,,,,37.14,74.45,37.34,,,1.47,37.46,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,12:00,10-Apr-2022,13:00,100.86,28.23,,,,,,,36.36,74.69,38.33,,,1.21,31.89,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,13:00,10-Apr-2022,14:00,127.88,60.02,,,,,,,30.1,65.05,34.96,,,1.16,37.23,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,14:00,10-Apr-2022,15:00,142.66,85.47,,,,,,,27.95,61.81,33.89,,,1.18,37.9,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,15:00,10-Apr-2022,16:00,105.3,44.59,,,,,,,24.79,55.51,30.72,,,1.23,35.52,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,16:00,10-Apr-2022,17:00,75.9,22.3,,,,,,,23.1,58.45,35.33,,,1.2,32.06,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,17:00,10-Apr-2022,18:00,84.6,19.46,,,,,,,24.78,70.38,45.56,,,1.16,22.04,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,18:00,10-Apr-2022,19:00,124.01,53.56,,,,,,,29.65,81.51,51.85,,,1.26,12.15,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,19:00,10-Apr-2022,20:00,139.04,70.75,,,,,,,27.16,78.15,50.96,,,1.53,11.3,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,20:00,10-Apr-2022,21:00,130.75,60.07,,,,,,,37.65,91.1,53.37,,,1.78,10.06,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,21:00,10-Apr-2022,22:00,120.54,30.25,,,,,,,75.81,136.44,60.72,,,1.89,7.78,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,22:00,10-Apr-2022,23:00,155.28,50.85,,,,,,,66.65,121.42,54.67,,,1.81,8.2,,,,,
"IGI Airport (T3), Delhi - IMD",10-Apr-2022,23:00,11-Apr-2022,00:00,221.43,108.74,,,,,,,102.36,157.8,55.45,,,2.29,7.93,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,00:00,11-Apr-2022,01:00,270.48,110.58,,,,,,,79.59,130.78,51.25,,,2.32,8.08,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,01:00,11-Apr-2022,02:00,281.17,120.37,,,,,,,61.4,106.61,45.26,,,2.32,7.88,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,02:00,11-Apr-2022,03:00,244.48,100.69,,,,,,,50.33,91.09,40.77,,,1.8,8.2,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,03:00,11-Apr-2022,04:00,231.33,113.61,,,,,,,59.04,98.28,39.2,,,1.64,7.58,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,04:00,11-Apr-2022,05:00,228.79,141.75,,,,,,,81.63,123.82,42.12,,,1.97,7.86,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,05:00,11-Apr-2022,06:00,173.38,97.96,,,,,,,108.94,153.79,44.87,,,2.2,7.75,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,06:00,11-Apr-2022,07:00,166.11,72.57,,,,,,,96.96,140.58,43.6,,,1.98,7.77,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,07:00,11-Apr-2022,08:00,196.93,94.18,,,,,,,79.4,123.79,44.44,,,1.82,8.78,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,08:00,11-Apr-2022,09:00,251.59,133.27,,,,,,,70.81,117.11,46.3,,,1.87,11.21,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,09:00,11-Apr-2022,10:00,213.36,109.32,,,,,,,61.94,112.01,50.05,,,1.81,15.93,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,10:00,11-Apr-2022,11:00,153.54,71.24,,,,,,,52.73,106.9,54.19,,,1.71,24.52,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,11:00,11-Apr-2022,12:00,159.03,68.55,,,,,,,31.92,76.3,44.37,,,1.42,42.56,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,12:00,11-Apr-2022,13:00,157.43,84.4,,,,,,,18.08,55.45,37.37,,,1.2,45.34,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,13:00,11-Apr-2022,14:00,149.79,97.83,,,,,,,15.89,49.84,33.95,,,1.16,40.77,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,14:00,11-Apr-2022,15:00,124.16,84.26,,,,,,,17.11,49.93,32.84,,,1.11,35.3,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,15:00,11-Apr-2022,16:00,98.3,60.42,,,,,,,15.47,45.22,29.74,,,1.02,33.45,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,16:00,11-Apr-2022,17:00,92.01,51.49,,,,,,,15.92,47.14,31.2,,,1.07,25.93,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,17:00,11-Apr-2022,18:00,78.02,37.82,,,,,,,22.28,65.05,42.75,,,1.28,15.13,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,18:00,11-Apr-2022,19:00,74.44,21.39,,,,,,,58.39,112.89,54.48,,,1.49,7.73,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,19:00,11-Apr-2022,20:00,104.45,14.71,,,,,,,89.49,144.64,55.23,,,1.65,7.72,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,20:00,11-Apr-2022,21:00,199.72,55.32,,,,,,,151.64,209.9,58.3,,,2.26,7.91,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,21:00,11-Apr-2022,22:00,252.9,93.67,,,,,,,224.73,290.29,65.61,,,3.7,8.42,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,22:00,11-Apr-2022,23:00,255.14,98.88,,,,,,,219.59,285.2,65.57,,,4.06,8.28,,,,,
"IGI Airport (T3), Delhi - IMD",11-Apr-2022,23:00,12-Apr-2022,00:00,253.34,84.66,,,,,,,275.39,339.65,64.33,,,4.33,7.97,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,00:00,12-Apr-2022,01:00,319.76,118.16,,,,,,,217.91,275.14,57.02,,,3.44,7.88,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,01:00,12-Apr-2022,02:00,298.99,153.54,,,,,,,191.16,241.52,50.46,,,2.74,8.0,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,02:00,12-Apr-2022,03:00,245.36,124.32,,,,,,,196.88,246.69,49.73,,,3.26,7.98,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,03:00,12-Apr-2022,04:00,178.3,75.32,,,,,,,161.89,205.98,44.09,,,2.4,7.59,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,04:00,12-Apr-2022,05:00,186.78,55.78,,,,,,,172.63,217.09,44.41,,,2.14,7.44,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,05:00,12-Apr-2022,06:00,240.69,128.06,,,,,,,130.73,170.31,39.56,,,2.09,7.65,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,06:00,12-Apr-2022,07:00,221.07,149.77,,,,,,,114.27,153.83,39.52,,,2.16,7.96,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,07:00,12-Apr-2022,08:00,103.43,51.51,,,,,,,87.72,122.23,34.49,,,1.86,8.23,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,08:00,12-Apr-2022,09:00,83.6,9.98,,,,,,,86.63,122.14,35.51,,,1.7,9.38,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,09:00,12-Apr-2022,10:00,135.66,47.6,,,,,,,73.8,107.6,33.78,,,1.5,12.8,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,10:00,12-Apr-2022,11:00,154.46,81.37,,,,,,,54.95,84.34,29.35,,,1.45,20.51,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,11:00,12-Apr-2022,12:00,129.08,67.97,,,,,,,46.15,75.67,29.52,,,1.49,20.32,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,12:00,12-Apr-2022,13:00,93.75,30.88,,,,,,,40.75,72.1,31.34,,,1.39,21.63,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,13:00,12-Apr-2022,14:00,105.5,34.05,,,,,,,37.24,69.04,31.8,,,1.28,23.63,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,14:00,12-Apr-2022,15:00,113.53,58.8,,,,,,,39.62,74.49,34.87,,,1.29,19.55,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,15:00,12-Apr-2022,16:00,113.8,63.64,,,,,,,28.38,54.38,25.99,,,1.28,29.28,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,16:00,12-Apr-2022,17:00,80.57,36.19,,,,,,,30.91,69.8,38.9,,,1.73,20.18,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,17:00,12-Apr-2022,18:00,98.83,20.1,,,,,,,52.7,107.05,54.39,,,1.61,10.11,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,18:00,12-Apr-2022,19:00,208.34,64.71,,,,,,,48.22,104.34,56.08,,,1.72,8.02,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,19:00,12-Apr-2022,20:00,207.49,92.2,,,,,,,56.23,110.91,54.74,,,2.07,7.94,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,20:00,12-Apr-2022,21:00,204.85,93.87,,,,,,,86.67,144.46,57.82,,,2.37,7.92,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,21:00,12-Apr-2022,22:00,217.09,67.47,,,,,,,61.46,119.18,57.63,,,2.52,8.19,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,22:00,12-Apr-2022,23:00,251.6,75.79,,,,,,,44.55,99.2,54.66,,,2.51,8.32,,,,,
"IGI Airport (T3), Delhi - IMD",12-Apr-2022,23:00,13-Apr-2022,00:00,321.42,152.59,,,,,,,65.94,124.54,58.66,,,2.48,7.97,,,,,
"IGI Airport (T3), Delhi - IMD",13-Apr-2022,00:00,13-Apr-2022,01:00,372.95,212.35,,,,,,,145.63,208.36,62.89,,,3.25,7.98,,,,,
"IGI Airport (T3), Delhi - IMD",13-Apr-2022,01:00,13-Apr-2022,02:00,347.14,193.2,,,,,,,207.16,270.92,63.79,,,3.53,7.85,,,,,
"IGI Airport (T3), Delhi - IMD",13-Apr-2022,02:00,13-Apr-2022,03:00,359.71,145.08,,,,,,,208.82,266.0,57.17,,,3.13,7.6,,,,,
"IGI Airport (T3), Delhi - IMD",13-Apr-2022,03:00,13-Apr-2022,04:00,335.62,137.21,,,,,,,207.67,261.43,53.76,,,2.9,7.8,,,,,
"IGI Airport (T3), Delhi - IMD",13-Apr-2022,04:00,13-Apr-2022,05:00,301.52,151.28,,,,,,,232.23,289.15,56.93,,,3.18,8.08,,,,,
"IGI Airport (T3), Delhi - IMD",13-Apr-2022,05:00,13-Apr-2022,06:00,318.27,148.88,,,,,,,330.95,392.23,61.39,,,4.32,7.82,,,,,
