Station Name,From,FT,To,TT,PM10(ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),RF(mm),NOx(ppb),NO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter,Latitude,Longitude
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,17:00,07-Jan-2022,18:00,105.25,35.0,17.62,991.25,7.1,73.33,19.5,0.0,69.8,55.8,1.27,5.7,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,18:00,07-Jan-2022,19:00,152.0,57.5,17.55,991.65,4.15,75.15,178.55,0.0,60.28,55.15,1.2,4.0,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,19:00,07-Jan-2022,20:00,164.25,78.75,17.43,991.8,4.15,75.22,267.62,0.0,30.17,40.65,0.85,9.53,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,20:00,07-Jan-2022,21:00,129.75,69.25,17.03,991.9,4.1,75.17,177.75,0.0,22.57,33.93,0.62,13.43,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,21:00,07-Jan-2022,22:00,102.5,53.0,16.75,992.1,4.1,75.95,343.77,0.0,20.45,32.7,0.45,14.65,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,22:00,07-Jan-2022,23:00,92.25,53.5,17.05,991.9,4.15,75.03,240.77,0.0,20.15,32.5,0.33,17.48,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",07-Jan-2022,23:00,08-Jan-2022,00:00,84.25,46.0,17.38,991.05,4.12,74.15,337.52,0.0,16.47,26.82,0.2,23.5,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,00:00,08-Jan-2022,01:00,82.0,47.0,16.8,990.92,4.12,77.58,343.38,0.12,17.73,28.48,0.62,17.02,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,01:00,08-Jan-2022,02:00,72.0,49.0,16.2,990.0,4.1,80.35,299.2,0.12,14.77,23.55,0.6,18.77,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,02:00,08-Jan-2022,03:00,77.25,52.5,16.17,989.83,4.1,80.5,312.52,0.62,12.45,19.7,0.53,22.1,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,03:00,08-Jan-2022,04:00,95.0,67.0,16.03,990.48,4.17,82.55,282.7,2.5,22.12,33.6,0.6,8.35,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,04:00,08-Jan-2022,05:00,69.5,49.0,15.78,989.83,4.1,83.4,287.8,2.38,15.15,23.42,0.55,17.85,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,05:00,08-Jan-2022,06:00,54.5,38.75,15.75,989.8,4.1,83.45,275.48,1.0,14.05,23.3,0.5,16.27,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,06:00,08-Jan-2022,07:00,53.0,37.5,15.75,990.92,4.1,83.9,274.27,1.62,19.25,31.62,0.7,12.3,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,07:00,08-Jan-2022,08:00,61.0,45.25,15.62,991.53,5.15,84.03,286.98,1.0,19.82,32.25,0.7,11.68,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,08:00,08-Jan-2022,09:00,56.75,45.75,15.6,992.27,9.85,84.1,245.38,0.38,16.77,27.05,0.75,14.03,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,09:00,08-Jan-2022,10:00,50.75,42.25,15.7,993.12,20.23,84.03,251.78,0.75,17.43,25.9,0.8,14.48,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,10:00,08-Jan-2022,11:00,47.5,37.0,15.65,994.05,26.5,83.92,332.3,1.0,16.08,23.95,0.8,14.0,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,11:00,08-Jan-2022,12:00,57.5,44.75,15.8,993.58,28.23,83.7,299.7,0.38,16.95,24.38,0.77,12.28,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,12:00,08-Jan-2022,13:00,59.25,43.25,15.97,992.78,47.23,83.22,297.12,0.0,19.68,26.7,0.7,10.45,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,13:00,08-Jan-2022,14:00,68.25,48.75,15.92,991.9,25.62,82.5,306.42,0.0,19.5,28.35,0.73,12.88,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,14:00,08-Jan-2022,15:00,66.5,46.5,15.97,991.33,21.25,81.78,304.12,0.0,19.02,28.17,0.77,12.2,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,15:00,08-Jan-2022,16:00,68.0,50.75,16.15,991.05,37.12,79.67,303.77,0.0,17.97,26.97,0.7,15.75,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,16:00,08-Jan-2022,17:00,68.25,48.5,16.4,990.85,18.3,78.33,304.23,0.0,15.4,24.35,0.7,19.75,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,17:00,08-Jan-2022,18:00,70.0,45.0,16.55,990.98,5.4,78.85,332.3,0.0,14.22,23.4,0.7,18.2,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,18:00,08-Jan-2022,19:00,69.25,46.0,16.38,990.88,4.1,79.42,311.93,0.0,12.23,20.0,0.62,21.12,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,19:00,08-Jan-2022,20:00,57.25,39.0,16.33,991.15,4.1,79.67,322.2,0.0,10.57,16.6,0.6,21.55,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,20:00,08-Jan-2022,21:00,53.0,35.75,16.2,991.42,4.1,80.2,352.62,0.0,9.78,15.52,0.5,22.85,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,21:00,08-Jan-2022,22:00,45.25,34.75,15.78,991.48,4.1,81.97,266.3,0.0,10.45,16.98,0.5,24.75,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,22:00,08-Jan-2022,23:00,38.75,34.0,15.65,991.4,4.1,82.28,170.72,0.0,11.43,18.8,0.5,25.12,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",08-Jan-2022,23:00,09-Jan-2022,00:00,35.0,34.0,15.6,990.97,4.12,82.28,305.12,0.0,12.92,20.3,0.5,20.92,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,00:00,09-Jan-2022,01:00,36.0,31.0,15.47,990.45,4.15,82.43,260.45,0.0,13.68,23.2,0.58,18.82,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,01:00,09-Jan-2022,02:00,36.5,30.0,15.43,990.25,4.2,82.95,327.62,0.0,12.4,20.67,0.5,13.5,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,02:00,09-Jan-2022,03:00,41.25,29.25,15.58,990.28,4.17,82.62,309.55,0.12,16.98,27.65,0.6,6.02,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,03:00,09-Jan-2022,04:00,46.75,34.5,15.2,989.65,4.1,82.92,312.05,0.25,10.8,16.7,0.53,20.02,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,04:00,09-Jan-2022,05:00,34.5,29.5,15.12,989.15,4.12,83.6,308.27,0.0,11.67,18.3,0.5,15.32,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,05:00,09-Jan-2022,06:00,39.75,29.75,15.25,989.2,4.1,83.8,305.03,0.0,11.53,18.93,0.6,13.15,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,06:00,09-Jan-2022,07:00,48.25,34.0,15.32,989.55,4.1,83.95,309.5,0.38,21.25,26.8,0.65,8.22,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,07:00,09-Jan-2022,08:00,35.5,26.75,15.1,990.15,4.95,83.95,311.48,0.0,28.25,34.08,0.62,7.88,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,08:00,09-Jan-2022,09:00,22.25,15.5,14.88,990.63,13.9,83.8,306.2,0.0,28.27,24.55,0.77,4.47,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,09:00,09-Jan-2022,10:00,24.75,19.5,14.85,991.23,24.17,83.5,305.62,0.0,27.9,21.6,0.8,3.68,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,10:00,09-Jan-2022,11:00,32.0,20.25,14.85,991.73,20.68,82.72,287.65,0.0,22.4,21.15,0.8,5.58,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,11:00,09-Jan-2022,12:00,38.5,27.25,14.82,991.62,14.68,82.67,214.55,0.12,26.88,24.57,0.8,4.53,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,12:00,09-Jan-2022,13:00,43.0,29.75,14.43,991.17,35.2,82.72,161.4,0.25,26.55,31.82,0.67,9.6,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,13:00,09-Jan-2022,14:00,53.0,36.25,14.3,990.7,47.53,81.45,95.92,0.0,22.2,27.18,0.65,9.82,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,14:00,09-Jan-2022,15:00,60.0,42.5,13.87,990.17,45.38,81.67,123.95,0.0,20.07,22.05,0.67,7.47,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,15:00,09-Jan-2022,16:00,70.75,50.25,13.8,990.1,36.0,80.35,168.97,0.0,20.8,24.35,0.7,8.25,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,16:00,09-Jan-2022,17:00,70.0,53.0,13.85,990.15,17.93,80.7,156.25,0.0,23.12,26.92,0.73,7.25,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,17:00,09-Jan-2022,18:00,84.5,62.25,13.72,990.32,6.47,81.0,161.65,0.0,23.52,28.67,0.77,7.03,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,18:00,09-Jan-2022,19:00,104.25,74.0,13.45,990.63,4.12,81.33,155.97,0.0,23.77,28.92,0.8,7.68,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,19:00,09-Jan-2022,20:00,112.0,78.75,13.47,990.98,4.17,80.65,168.07,0.0,24.53,31.35,0.82,6.48,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,20:00,09-Jan-2022,21:00,106.5,74.75,13.6,991.4,4.12,79.53,171.25,0.0,22.52,30.38,0.8,8.15,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,21:00,09-Jan-2022,22:00,113.0,78.25,13.57,991.7,4.15,79.67,153.0,0.0,24.95,32.62,0.85,8.12,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,22:00,09-Jan-2022,23:00,124.0,88.5,13.32,992.07,4.12,79.97,169.63,0.0,22.48,31.88,0.8,8.05,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",09-Jan-2022,23:00,10-Jan-2022,00:00,109.0,77.5,13.18,992.02,4.2,80.17,169.53,0.0,18.52,26.62,0.7,11.12,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,00:00,10-Jan-2022,01:00,99.25,67.75,12.65,992.02,4.15,82.28,162.22,0.0,20.4,26.93,0.7,6.43,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,01:00,10-Jan-2022,02:00,98.25,70.0,12.35,992.02,4.2,84.0,149.5,0.0,25.0,25.8,0.7,4.32,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,02:00,10-Jan-2022,03:00,99.25,69.25,11.98,991.67,4.15,83.3,158.62,0.0,24.3,28.4,0.67,6.15,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,03:00,10-Jan-2022,04:00,91.0,66.25,11.6,991.43,4.12,83.75,165.93,0.0,20.9,29.95,0.6,6.25,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,04:00,10-Jan-2022,05:00,93.25,64.5,11.5,991.48,4.1,84.15,169.12,0.0,20.25,29.2,0.6,6.0,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,05:00,10-Jan-2022,06:00,104.0,69.0,11.7,991.73,4.17,82.35,176.23,0.0,17.38,24.9,0.6,14.0,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,06:00,10-Jan-2022,07:00,119.0,80.0,11.45,992.35,4.17,83.6,169.68,0.0,27.3,32.92,0.7,7.47,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,07:00,10-Jan-2022,08:00,130.0,89.5,11.47,993.08,9.93,82.27,175.25,0.0,36.75,35.55,0.8,5.22,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,08:00,10-Jan-2022,09:00,138.25,100.75,11.8,993.9,38.28,81.18,175.65,0.0,43.17,37.17,0.97,4.62,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,09:00,10-Jan-2022,10:00,144.75,103.0,13.0,994.58,84.9,76.95,172.8,0.0,40.42,40.6,0.97,7.7,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,10:00,10-Jan-2022,11:00,143.25,102.25,14.48,995.03,129.25,70.12,176.85,0.0,30.57,39.42,0.85,16.77,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,11:00,10-Jan-2022,12:00,129.25,94.75,16.2,994.75,196.03,59.35,181.25,0.0,18.48,26.38,0.7,43.4,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,12:00,10-Jan-2022,13:00,98.0,75.75,17.75,993.85,340.38,55.73,165.18,0.0,22.45,33.55,0.6,44.95,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,13:00,10-Jan-2022,14:00,111.0,69.25,17.95,993.1,239.3,56.2,168.77,0.0,25.77,40.33,0.68,53.22,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,14:00,10-Jan-2022,15:00,133.0,89.75,17.85,992.58,178.8,59.6,169.95,0.0,33.85,54.77,0.9,53.77,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,15:00,10-Jan-2022,16:00,189.0,121.25,17.58,992.35,128.47,59.8,174.72,0.0,34.4,57.7,0.9,54.28,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,16:00,10-Jan-2022,17:00,184.5,115.0,16.18,992.4,52.12,64.78,177.32,0.0,34.8,58.7,0.9,42.57,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,17:00,10-Jan-2022,18:00,179.5,104.0,14.82,992.67,11.8,69.7,172.45,0.0,45.73,66.45,0.97,19.55,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,18:00,10-Jan-2022,19:00,183.5,109.5,13.57,993.12,4.07,75.25,159.07,0.0,73.07,72.97,1.35,3.12,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,19:00,10-Jan-2022,20:00,204.25,120.75,12.95,993.68,4.12,77.95,157.4,0.0,89.33,68.0,1.7,2.72,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,20:00,10-Jan-2022,21:00,221.25,134.25,12.7,994.15,4.1,78.85,109.72,0.0,90.25,61.08,1.88,4.05,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,21:00,10-Jan-2022,22:00,229.75,140.5,12.38,994.27,4.1,79.45,86.9,0.0,76.75,58.05,1.65,4.32,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,22:00,10-Jan-2022,23:00,219.75,140.25,11.8,994.5,4.15,82.08,151.7,0.0,95.17,53.35,1.85,3.95,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",10-Jan-2022,23:00,11-Jan-2022,00:00,230.5,142.0,11.53,994.43,4.2,82.72,153.93,0.0,109.88,52.55,1.73,3.53,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,00:00,11-Jan-2022,01:00,237.25,137.0,11.28,994.12,4.2,83.33,153.93,0.0,107.62,50.57,1.3,3.2,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,01:00,11-Jan-2022,02:00,231.0,138.5,11.03,993.92,4.2,84.02,156.85,0.0,103.68,46.55,1.15,2.62,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,02:00,11-Jan-2022,03:00,210.0,132.25,10.97,993.77,4.15,83.25,161.07,0.0,81.67,44.75,0.88,2.77,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,03:00,11-Jan-2022,04:00,182.0,127.25,10.78,993.33,4.17,82.95,167.2,0.0,74.4,44.07,0.75,2.75,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,04:00,11-Jan-2022,05:00,179.75,127.25,10.47,993.0,4.15,83.83,160.82,0.0,67.73,38.25,0.62,3.45,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,05:00,11-Jan-2022,06:00,183.5,125.0,10.4,993.1,4.15,84.08,158.93,0.0,59.33,35.98,0.53,4.25,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,06:00,11-Jan-2022,07:00,187.0,124.25,10.25,993.55,4.15,83.65,163.97,0.0,61.28,40.83,0.88,3.83,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,07:00,11-Jan-2022,08:00,185.25,124.5,10.07,994.02,10.05,84.0,162.18,0.0,88.62,41.5,1.07,3.68,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,08:00,11-Jan-2022,09:00,191.0,130.0,10.68,994.38,30.93,82.0,165.2,0.0,84.8,48.9,1.12,4.45,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,09:00,11-Jan-2022,10:00,184.25,116.0,12.45,994.98,55.92,74.83,170.85,0.0,69.38,57.8,1.0,6.83,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,10:00,11-Jan-2022,11:00,147.0,93.75,14.65,995.18,101.08,65.22,174.68,0.0,46.6,57.1,0.8,19.88,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,11:00,11-Jan-2022,12:00,143.25,93.5,16.6,994.62,173.6,57.45,176.85,0.0,30.65,46.78,0.6,43.67,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,12:00,11-Jan-2022,13:00,121.5,75.0,18.0,993.62,324.38,54.88,178.92,0.0,26.85,42.35,0.65,55.47,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,13:00,11-Jan-2022,14:00,119.0,70.5,18.2,992.7,237.2,56.43,171.25,0.0,26.27,42.38,0.65,61.67,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,14:00,11-Jan-2022,15:00,121.5,72.75,17.8,991.83,109.03,56.12,174.28,0.0,26.2,42.15,0.65,62.0,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,15:00,11-Jan-2022,16:00,118.5,70.75,17.05,991.38,78.2,59.53,168.62,0.0,30.35,48.97,0.7,51.35,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,16:00,11-Jan-2022,17:00,139.25,83.5,15.82,991.35,42.23,64.65,171.0,0.0,33.88,52.88,0.77,35.92,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,17:00,11-Jan-2022,18:00,135.75,79.25,14.4,991.52,11.5,70.32,166.23,0.0,38.97,58.65,0.87,18.17,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,18:00,11-Jan-2022,19:00,146.25,85.75,13.2,991.75,4.15,74.83,122.97,0.0,43.9,55.2,1.05,7.33,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,19:00,11-Jan-2022,20:00,163.75,105.0,12.27,992.23,4.1,75.95,136.08,0.0,41.03,52.0,1.08,6.88,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,20:00,11-Jan-2022,21:00,163.0,109.5,11.68,992.65,4.15,74.4,157.38,0.0,31.57,42.63,0.88,14.48,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,21:00,11-Jan-2022,22:00,143.5,103.75,11.7,992.7,4.1,74.0,171.4,0.0,29.58,43.08,0.85,14.0,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,22:00,11-Jan-2022,23:00,140.5,98.75,11.57,992.67,4.1,75.45,177.5,0.0,30.35,44.15,0.78,12.9,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",11-Jan-2022,23:00,12-Jan-2022,00:00,148.75,96.0,11.2,992.6,4.12,78.95,158.75,0.0,39.6,44.83,0.7,6.55,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,00:00,12-Jan-2022,01:00,155.25,99.25,11.08,992.4,4.17,78.9,164.22,0.0,32.45,40.2,0.63,6.95,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,01:00,12-Jan-2022,02:00,141.0,100.5,10.6,992.08,4.2,80.32,141.2,0.0,30.07,36.15,0.6,6.2,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,02:00,12-Jan-2022,03:00,139.5,99.5,10.0,991.75,4.15,81.92,165.97,0.0,29.85,34.33,0.55,4.83,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,03:00,12-Jan-2022,04:00,133.0,89.25,9.65,991.55,4.18,82.3,165.0,0.0,29.77,32.65,0.5,5.25,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,04:00,12-Jan-2022,05:00,126.5,80.5,9.3,991.65,4.2,82.85,161.02,0.0,33.95,33.05,0.5,3.25,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,05:00,12-Jan-2022,06:00,126.75,80.0,9.45,991.85,4.2,82.58,168.5,0.0,33.48,34.33,0.53,4.15,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,06:00,12-Jan-2022,07:00,135.25,85.25,9.55,992.4,4.17,82.12,166.55,0.0,37.17,35.12,0.72,3.92,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,07:00,12-Jan-2022,08:00,144.5,91.5,9.62,993.07,10.22,80.92,167.7,0.0,50.55,43.1,0.77,4.22,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,08:00,12-Jan-2022,09:00,142.0,91.0,10.2,994.33,38.1,78.67,200.82,0.0,42.85,45.77,0.88,6.7,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,09:00,12-Jan-2022,10:00,149.75,99.0,11.45,994.88,68.27,73.05,172.35,0.0,35.53,41.38,0.83,10.12,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,10:00,12-Jan-2022,11:00,173.75,111.25,12.7,994.98,124.18,67.88,158.62,0.0,29.77,38.35,0.77,21.18,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,11:00,12-Jan-2022,12:00,173.75,111.25,14.65,994.28,194.7,61.6,162.48,0.5,33.88,44.33,0.83,22.32,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,12:00,12-Jan-2022,13:00,210.0,158.0,16.02,993.25,291.68,58.33,181.03,0.0,36.08,51.3,0.8,33.47,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,13:00,12-Jan-2022,14:00,204.0,152.5,17.05,992.33,230.1,56.82,133.18,0.0,35.17,54.97,0.8,50.58,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,14:00,12-Jan-2022,15:00,182.25,131.0,17.23,991.92,148.18,55.97,163.53,0.0,31.45,50.95,0.8,61.15,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,15:00,12-Jan-2022,16:00,171.0,116.0,16.67,991.57,97.2,58.33,162.8,0.0,30.7,51.23,0.77,63.6,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,16:00,12-Jan-2022,17:00,155.0,98.5,15.85,991.5,45.65,60.2,152.15,0.0,35.15,57.55,0.7,43.45,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,17:00,12-Jan-2022,18:00,158.75,91.5,14.5,991.85,11.9,65.6,115.7,0.0,48.03,69.2,0.83,20.8,0,0,0,1,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",12-Jan-2022,18:00,12-Jan-2022,19:00,190.75,121.0,13.25,992.3,4.17,71.0,240.0,0.0,57.1,73.55,1.23,5.45,0,0,0,1,28.530785,77.271255
